points/segment = 2000
x-axis,D0-D7
second,
+33.25000E-03,16
+33.30000E-03,28
+33.35000E-03,24
+33.40000E-03,24
+33.45000E-03,28
+33.50000E-03,24
+33.55000E-03,28
+33.60000E-03,24
+33.65000E-03,20
+33.70000E-03,28
+33.75000E-03,24
+33.80000E-03,28
+33.85000E-03,24
+33.90000E-03,20
+33.95000E-03,28
+34.00000E-03,24
+34.05000E-03,20
+34.10000E-03,16
+34.15000E-03,20
+34.20000E-03,20
+34.25000E-03,16
+34.30000E-03,20
+34.35000E-03,16
+34.40000E-03,20
+34.45000E-03,20
+34.50000E-03,16
+34.55000E-03,20
+34.60000E-03,16
+34.65000E-03,20
+34.70000E-03,16
+34.75000E-03,20
+34.80000E-03,20
+34.85000E-03,16
+34.90000E-03,20
+34.95000E-03,16
+35.00000E-03,20
+35.05000E-03,20
+35.10000E-03,16
+35.15000E-03,20
+35.20000E-03,16
+35.25000E-03,20
+35.30000E-03,20
+35.35000E-03,20
+35.40000E-03,20
+35.45000E-03,16
+35.50000E-03,20
+35.55000E-03,20
+35.60000E-03,20
+35.65000E-03,20
+35.70000E-03,16
+35.75000E-03,28
+35.80000E-03,24
+35.85000E-03,20
+35.90000E-03,28
+35.95000E-03,24
+36.00000E-03,28
+36.05000E-03,24
+36.10000E-03,20
+36.15000E-03,20
+36.20000E-03,16
+36.25000E-03,20
+36.30000E-03,16
+36.35000E-03,20
+36.40000E-03,16
+36.45000E-03,20
+36.50000E-03,20
+36.55000E-03,16
+36.60000E-03,20
+36.65000E-03,20
+36.70000E-03,20
+36.75000E-03,20
+36.80000E-03,16
+36.85000E-03,20
+36.90000E-03,16
+36.95000E-03,20
+37.00000E-03,20
+37.05000E-03,16
+37.10000E-03,20
+37.15000E-03,16
+37.20000E-03,20
+37.25000E-03,20
+37.30000E-03,16
+37.35000E-03,20
+37.40000E-03,16
+37.45000E-03,20
+37.50000E-03,16
+37.55000E-03,20
+37.60000E-03,20
+37.65000E-03,16
+37.70000E-03,20
+37.75000E-03,16
+37.80000E-03,20
+37.85000E-03,28
+37.90000E-03,24
+37.95000E-03,20
+38.00000E-03,16
+38.05000E-03,20
+38.10000E-03,20
+38.15000E-03,16
+38.20000E-03,20
+38.25000E-03,16
+38.30000E-03,20
+38.35000E-03,20
+38.40000E-03,16
+38.45000E-03,20
+38.50000E-03,16
+38.55000E-03,20
+38.60000E-03,16
+38.65000E-03,20
+38.70000E-03,20
+38.75000E-03,16
+38.80000E-03,20
+38.85000E-03,16
+38.90000E-03,20
+38.95000E-03,28
+39.00000E-03,24
+39.05000E-03,20
+39.10000E-03,16
+39.15000E-03,20
+39.20000E-03,24
+39.25000E-03,24
+39.30000E-03,20
+39.35000E-03,16
+39.40000E-03,20
+39.45000E-03,20
+39.50000E-03,20
+39.55000E-03,20
+39.60000E-03,16
+39.65000E-03,20
+39.70000E-03,16
+39.75000E-03,20
+39.80000E-03,28
+39.85000E-03,24
+39.90000E-03,28
+39.95000E-03,24
+40.00000E-03,20
+40.05000E-03,16
+40.10000E-03,20
+40.15000E-03,20
+40.20000E-03,16
+40.25000E-03,20
+40.30000E-03,16
+40.35000E-03,20
+40.40000E-03,20
+40.45000E-03,16
+40.50000E-03,20
+40.55000E-03,16
+40.60000E-03,20
+40.65000E-03,20
+40.70000E-03,16
+40.75000E-03,20
+40.80000E-03,16
+40.85000E-03,20
+40.90000E-03,20
+40.95000E-03,16
+41.00000E-03,20
+41.05000E-03,16
+41.10000E-03,20
+41.15000E-03,16
+41.20000E-03,20
+41.25000E-03,20
+41.30000E-03,16
+41.35000E-03,20
+41.40000E-03,16
+41.45000E-03,20
+41.50000E-03,20
+41.55000E-03,16
+41.60000E-03,20
+41.65000E-03,16
+41.70000E-03,20
+41.75000E-03,20
+41.80000E-03,16
+41.85000E-03,20
+41.90000E-03,16
+41.95000E-03,20
+42.00000E-03,20
+42.05000E-03,16
+42.10000E-03,20
+42.15000E-03,16
+42.20000E-03,20
+42.25000E-03,16
+42.30000E-03,20
+42.35000E-03,20
+42.40000E-03,16
+42.45000E-03,20
+42.50000E-03,16
+42.55000E-03,20
+42.60000E-03,20
+42.65000E-03,16
+42.70000E-03,28
+42.75000E-03,24
+42.80000E-03,20
+42.85000E-03,16
+42.90000E-03,20
+42.95000E-03,20
+43.00000E-03,16
+43.05000E-03,20
+43.10000E-03,20
+43.15000E-03,20
+43.20000E-03,20
+43.25000E-03,16
+43.30000E-03,20
+43.35000E-03,16
+43.40000E-03,20
+43.45000E-03,20
+43.50000E-03,16
+43.55000E-03,20
+43.60000E-03,16
+43.65000E-03,20
+43.70000E-03,20
+43.75000E-03,16
+43.80000E-03,28
+43.85000E-03,24
+43.90000E-03,16
+43.95000E-03,16
+44.00000E-03,16
+44.05000E-03,16
+44.10000E-03,16
+44.15000E-03,16
+44.20000E-03,16
+44.25000E-03,16
+44.30000E-03,16
+44.35000E-03,16
+44.40000E-03,16
+44.45000E-03,16
+44.50000E-03,16
+44.55000E-03,16
+44.60000E-03,16
+44.65000E-03,16
+44.70000E-03,16
+44.75000E-03,16
+44.80000E-03,16
+44.85000E-03,16
+44.90000E-03,16
+44.95000E-03,16
+45.00000E-03,16
+45.05000E-03,16
+45.10000E-03,16
+45.15000E-03,16
+45.20000E-03,16
+45.25000E-03,16
+45.30000E-03,16
+45.35000E-03,16
+45.40000E-03,16
+45.45000E-03,16
+45.50000E-03,16
+45.55000E-03,16
+45.60000E-03,16
+45.65000E-03,16
+45.70000E-03,16
+45.75000E-03,16
+45.80000E-03,16
+45.85000E-03,16
+45.90000E-03,16
+45.95000E-03,16
+46.00000E-03,16
+46.05000E-03,16
+46.10000E-03,16
+46.15000E-03,16
+46.20000E-03,16
+46.25000E-03,16
+46.30000E-03,16
+46.35000E-03,16
+46.40000E-03,16
+46.45000E-03,16
+46.50000E-03,16
+46.55000E-03,16
+46.60000E-03,16
+46.65000E-03,16
+46.70000E-03,16
+46.75000E-03,16
+46.80000E-03,16
+46.85000E-03,16
+46.90000E-03,16
+46.95000E-03,16
+47.00000E-03,16
+47.05000E-03,16
+47.10000E-03,16
+47.15000E-03,16
+47.20000E-03,16
+47.25000E-03,16
+47.30000E-03,16
+47.35000E-03,16
+47.40000E-03,16
+47.45000E-03,16
+47.50000E-03,16
+47.55000E-03,16
+47.60000E-03,16
+47.65000E-03,16
+47.70000E-03,16
+47.75000E-03,16
+47.80000E-03,16
+47.85000E-03,16
+47.90000E-03,16
+47.95000E-03,16
+48.00000E-03,16
+48.05000E-03,16
+48.10000E-03,16
+48.15000E-03,16
+48.20000E-03,16
+48.25000E-03,16
+48.30000E-03,16
+48.35000E-03,16
+48.40000E-03,16
+48.45000E-03,16
+48.50000E-03,16
+48.55000E-03,16
+48.60000E-03,16
+48.65000E-03,16
+48.70000E-03,16
+48.75000E-03,16
+48.80000E-03,16
+48.85000E-03,16
+48.90000E-03,16
+48.95000E-03,16
+49.00000E-03,16
+49.05000E-03,16
+49.10000E-03,16
+49.15000E-03,16
+49.20000E-03,16
+49.25000E-03,16
+49.30000E-03,16
+49.35000E-03,16
+49.40000E-03,16
+49.45000E-03,16
+49.50000E-03,16
+49.55000E-03,16
+49.60000E-03,16
+49.65000E-03,16
+49.70000E-03,16
+49.75000E-03,16
+49.80000E-03,16
+49.85000E-03,16
+49.90000E-03,16
+49.95000E-03,16
+50.00000E-03,16
+50.05000E-03,16
+50.10000E-03,16
+50.15000E-03,16
+50.20000E-03,16
+50.25000E-03,16
+50.30000E-03,16
+50.35000E-03,16
+50.40000E-03,16
+50.45000E-03,16
+50.50000E-03,16
+50.55000E-03,16
+50.60000E-03,16
+50.65000E-03,16
+50.70000E-03,16
+50.75000E-03,16
+50.80000E-03,16
+50.85000E-03,16
+50.90000E-03,16
+50.95000E-03,16
+51.00000E-03,16
+51.05000E-03,16
+51.10000E-03,16
+51.15000E-03,16
+51.20000E-03,16
+51.25000E-03,16
+51.30000E-03,16
+51.35000E-03,16
+51.40000E-03,16
+51.45000E-03,16
+51.50000E-03,16
+51.55000E-03,16
+51.60000E-03,16
+51.65000E-03,16
+51.70000E-03,16
+51.75000E-03,16
+51.80000E-03,16
+51.85000E-03,16
+51.90000E-03,16
+51.95000E-03,16
+52.00000E-03,16
+52.05000E-03,16
+52.10000E-03,16
+52.15000E-03,16
+52.20000E-03,16
+52.25000E-03,16
+52.30000E-03,16
+52.35000E-03,16
+52.40000E-03,16
+52.45000E-03,16
+52.50000E-03,16
+52.55000E-03,16
+52.60000E-03,16
+52.65000E-03,16
+52.70000E-03,16
+52.75000E-03,16
+52.80000E-03,16
+52.85000E-03,16
+52.90000E-03,16
+52.95000E-03,16
+53.00000E-03,16
+53.05000E-03,16
+53.10000E-03,16
+53.15000E-03,16
+53.20000E-03,16
+53.25000E-03,16
+53.30000E-03,16
